#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
#column int ParticleCode
162,0.0485488,1.72325,0.0389528,2
162,3.13722,1.37692,45.5,0
163,-0.83872,2.12477,45.5,0
163,2.30287,1.01683,45.5,0
164,-0.849544,1.14976,0.120291,2
164,2.28901,1.9954,45.4992,0
164,2.28958,1.99598,0.00075847,2
164,-0.852593,1.14618,45.3797,0
165,-2.05297,1.01306,45.5,0
165,-0.447089,1.15357,1.32803e-06,2
165,1.08862,2.12854,45.5,0
166,2.7713,1.72426,11.4859,2
166,2.27419,2.38661,35.322,0
166,1.06111,2.41547,0.000395375,2
166,-0.710353,0.899698,44.1918,0
167,0.335115,1.48888,45.5,0
167,-2.80648,1.65272,45.5,0
168,1.22261,1.29643,45.5,0
168,-3.10903,0.0778127,3.45235e-05,2
168,-1.91898,1.84516,45.5,0
169,-3.13965,0.483601,0.0106798,2
169,-0.297853,2.64387,45.306,0
169,-0.295591,2.64464,0.193913,2
169,2.84368,0.497724,45.4894,0
170,0.469827,2.02681,45.4745,0
170,3.06687,1.56356,0.221762,2
170,-2.66894,1.11297,45.3037,0
171,2.48927,1.36892,45.5,0
171,-0.652318,1.77267,45.5,0
172,1.25802,1.02089,27.9474,0
172,1.27281,1.06072,17.5573,2
172,-1.87778,2.10535,45.4953,0
173,-2.61125,2.55053,45.5,0
173,0.53034,0.59106,45.5,0
174,-0.278083,1.00504,45.5,0
174,2.86351,2.13655,45.5,0
175,2.81941,1.78505,45.5,0
175,-0.322184,1.35654,45.5,0
176,1.85706,1.40865,0.151975,2
176,-1.30665,1.75249,0.000791864,2
176,1.85668,1.40843,45.3479,0
176,1.82883,1.3564,8.3636e-05,2
176,-1.28491,1.73316,45.4992,0
177,-2.85043,0.80389,45.5,0
177,0.291165,2.3377,45.5,0
178,-0.984489,1.51457,45.5,0
178,2.1571,1.62702,45.5,0
179,-2.39697,0.961425,45.5,0
179,1.51105,2.48657,0.000456211,2
179,0.744621,2.18016,45.4996,0
180,-0.797426,1.47938,44.9382,0
180,-0.797653,1.47994,0.561758,2
180,2.34416,1.6622,45.5,0
181,-2.15917,1.17497,0.00580071,2
181,-2.14436,1.18242,0.0144129,2
181,-2.14801,1.18685,45.4785,0
181,-2.14709,1.18694,0.00124437,2
181,0.993587,1.95475,45.5,0
182,-2.37425,1.97332,13.9313,2
182,0.753959,0.83081,38.7916,0
182,0.752326,0.831447,6.14876,2
182,-2.39642,2.45468,32.1283,0
183,-0.768463,0.458328,0.00267641,2
183,2.24139,2.9142,0.127885,2
183,-0.905188,0.22477,44.8175,0
183,-0.905344,0.224763,0.679874,2
183,2.2364,2.91682,45.3721,0
184,2.42873,1.60002,45.5,0
184,-0.712866,1.54157,45.5,0
185,-0.390039,0.384041,6.70167,2
185,-0.240966,0.410855,38.3675,0
185,0.697008,0.686638,0.470477,2
185,2.89326,2.73488,45.4603,0
186,1.94054,0.429417,40.7685,2
186,-0.675997,1.6429,0.000169534,2
186,-0.373134,1.41249,9.57638,0
186,-0.373839,1.41233,0.0478001,2
186,-1.78708,2.82462,40.6072,0
187,-2.22397,2.35687,45.5,0
187,0.917625,0.784719,45.5,0
188,1.03741,1.28076,45.5,0
188,-2.10418,1.86083,45.5,0
189,-0.101671,2.01079,0.018196,2
189,0.059822,2.36311,0.10565,2
189,-3.05924,0.775072,45.4993,0
189,-2.62068,1.37445,3.16937e-06,2
189,0.0824976,2.36666,45.3768,0
190,0.12918,2.69999,45.4991,0
190,-0.747105,0.181377,0.0115513,2
190,-3.01249,0.441735,45.4894,0
191,-0.346697,0.608894,45.5,0
191,2.7949,2.5327,45.5,0
192,-2.27832,1.26668,45.5,0
192,-0.383579,2.67837,2.46745e-05,2
192,0.863272,1.87491,45.5,0
193,-1.44534,1.27878,45.5,0
193,-1.58101,1.21888,1.00688e-05,2
193,1.69625,1.86282,45.5,0
194,1.14109,2.62215,0.39792,2
194,-2.00621,0.516549,3.86333,2
194,-1.99263,0.515385,0.0143073,2
194,1.13519,2.62507,0.0450047,2
194,1.13541,2.62474,45.0571,0
194,1.53878,2.74541,6.59214e-06,2
194,-2.00613,0.516911,41.6224,0
195,-2.00121,1.74613,45.43,0
